Customer_ID,Churn,Usage
C091310,0,public
C091311,1,private
C091312,1,private
C091313,0,private
C091314,1,public
C091315,1,private
C091316,0,public
C091317,0,private
C091318,0,private
C091319,0,private
C091320,1,private
C091321,0,public
C091322,0,private
C091323,0,private
C091324,0,public
C091325,1,private
C091326,1,public
C091327,1,public
C091328,1,public
C091329,1,private
C091330,0,private
C091331,1,public
C091332,0,private
C091333,1,private
C091334,1,private
C091335,1,private
C091336,0,public
C091337,0,private
C091338,0,private
C091339,0,private
C091340,1,private
C091341,0,private
C091342,0,private
C091343,1,private
C091344,0,private
C091345,0,private
C091346,0,public
C091347,1,private
C091348,0,private
C091349,1,private
C091350,0,private
C091351,0,public
C091352,0,public
C091353,1,public
C091354,0,public
C091355,1,private
C091356,0,private
C091357,0,public
C091358,0,public
C091359,1,private
C091360,1,public
C091361,0,private
C091362,1,private
C091363,1,private
C091364,0,private
C091365,1,private
C091366,0,private
C091367,0,private
C091368,0,private
C091369,0,private
C091370,1,private
C091371,1,private
C091372,0,private
C091373,1,public
C091374,0,private
C091375,1,public
C091376,0,public
C091377,1,private
C091378,0,public
C091379,1,private
C091380,0,private
C091381,0,private
C091382,0,private
C091383,0,private
C091384,0,public
C091385,1,private
C091386,0,public
C091387,1,private
C091388,0,private
C091389,1,public
C091390,0,public
C091391,1,private
C091392,0,private
C091393,0,public
C091394,1,private
C091395,0,public
C091396,1,private
C091397,0,private
C091398,1,public
C091399,0,private
C091400,0,public
C091401,0,public
C091402,1,private
C091403,0,private
C091404,0,public
C091405,1,public
C091406,1,public
C091407,1,private
C091408,1,private
C091409,0,private
C091410,1,public
C091411,0,private
C091412,0,private
C091413,1,private
C091414,1,private
C091415,0,private
C091416,0,private
C091417,1,private
C091418,1,private
C091419,1,private
C091420,0,private
C091421,1,private
C091422,0,public
C091423,0,private
C091424,0,private
C091425,0,private
C091426,0,public
C091427,0,public
C091428,0,private
C091429,0,public
C091430,0,private
C091431,1,private
C091432,0,private
C091433,0,private
C091434,0,private
C091435,0,public
C091436,0,private
C091437,0,private
C091438,1,private
C091439,0,private
C091440,0,private
C091441,0,private
C091442,0,private
C091443,0,private
C091444,0,private
C091445,1,public
C091446,0,private
C091447,0,private
C091448,0,private
C091449,1,public
C091450,1,public
C091451,1,private
C091452,0,private
C091453,0,public
C091454,0,private
C091455,0,public
C091456,0,private
C091457,0,private
C091458,1,private
C091459,0,private
C091460,1,private
C091461,1,private
C091462,0,private
C091463,0,private
C091464,0,private
C091465,0,private
C091466,1,private
C091467,0,private
C091468,1,private
C091469,1,private
C091470,0,private
C091471,0,public
C091472,0,private
C091473,0,private
C091474,0,public
C091475,1,public
C091476,0,private
C091477,0,public
C091478,0,private
C091479,1,public
C091480,1,private
C091481,0,public
C091482,0,private
C091483,1,private
C091484,1,private
C091485,0,private
C091486,1,private
C091487,0,private
C091488,0,private
C091489,0,private
C091490,1,private
C091491,0,private
C091492,1,private
C091493,0,private
C091494,1,private
C091495,0,private
C091496,1,public
C091497,1,private
C091498,1,public
C091499,1,private
C091500,0,private
C091501,1,private
C091502,0,public
C091503,1,private
C091504,0,public
C091505,0,public
C091506,0,private
C091507,0,public
C091508,0,private
C091509,1,private
C091510,1,private
C091511,0,private
C091512,0,public
C091513,0,public
C091514,0,private
C091515,0,public
C091516,0,private
C091517,0,private
C091518,0,private
C091519,1,private
C091520,1,public
C091521,0,public
C091522,0,private
C091523,1,private
C091524,0,private
C091525,0,private
C091526,0,private
C091527,1,private
C091528,0,private
C091529,0,private
C091530,0,private
C091531,0,private
C091532,0,public
C091533,0,private
C091534,1,private
C091535,0,private
C091536,0,public
C091537,0,private
C091538,1,private
C091539,1,private
C091540,0,private
C091541,0,public
C091542,1,private
C091543,0,private
C091544,0,public
C091545,1,public
C091546,0,public
C091547,1,public
C091548,0,private
C091549,1,private
C091550,1,private
C091551,0,public
C091552,1,private
C091553,0,public
C091554,1,private
C091555,0,public
C091556,0,private
C091557,0,public
C091558,0,private
C091559,1,private
C091560,1,public
C091561,0,private
C091562,1,private
C091563,1,private
C091564,1,private
C091565,0,public
C091566,1,private
C091567,1,public
C091568,0,public
C091569,1,public
C091570,1,private
C091571,0,private
C091572,0,private
C091573,0,private
C091574,0,private
C091575,0,public
C091576,0,private
C091577,1,private
C091578,0,public
C091579,0,public
C091580,1,private
C091581,1,public
C091582,1,private
C091583,0,private
C091584,1,public
C091585,1,private
C091586,1,private
C091587,0,private
C091588,1,private
C091589,0,private
C091590,1,private
C091591,0,private
C091592,1,private
C091593,0,private
C091594,0,public
C091595,0,public
C091596,1,private
C091597,0,public
C091598,1,public
C091599,0,private
C091600,1,public
C091601,1,public
C091602,0,private
C091603,1,private
C091604,1,private
C091605,0,private
C091606,1,public
C091607,0,private
C091608,1,private
C091609,0,private
C091610,0,public
C091611,1,private
C091612,1,private
C091613,0,private
C091614,0,private
C091615,0,private
C091616,0,public
C091617,0,private
C091618,0,private
C091619,0,private
C091620,0,public
C091621,1,private
C091622,0,private
C091623,0,private
C091624,1,private
C091625,1,public
C091626,1,private
C091627,0,public
C091628,0,public
C091629,0,private
C091630,0,private
C091631,0,private
C091632,0,public
C091633,0,private
C091634,0,private
C091635,1,private
C091636,1,private
C091637,0,public
C091638,0,private
C091639,1,public
C091640,1,private
C091641,1,private
C091642,0,private
C091643,0,private
C091644,0,private
C091645,0,public
C091646,0,private
C091647,0,private
C091648,0,public
C091649,1,private
C091650,0,private
C091651,0,public
C091652,0,private
C091653,1,private
C091654,1,private
C091655,0,private
C091656,0,private
C091657,1,public
C091658,1,private
C091659,1,private
C091660,1,private
C091661,0,private
C091662,0,public
C091663,0,public
C091664,1,private
C091665,1,private
C091666,0,private
C091667,1,private
C091668,1,private
C091669,0,private
C091670,1,private
C091671,0,public
C091672,1,public
C091673,1,private
C091674,0,private
C091675,0,private
C091676,0,public
C091677,0,public
C091678,0,public
C091679,0,public
C091680,0,public
C091681,1,private
C091682,1,private
C091683,1,private
C091684,1,private
C091685,1,public
C091686,1,private
C091687,1,public
C091688,0,public
C091689,0,private
C091690,1,public
C091691,0,private
C091692,1,public
C091693,0,private
C091694,0,public
C091695,1,private
C091696,0,private
C091697,0,private
C091698,1,public
C091699,0,private
C091700,0,public
C091701,0,private
C091702,0,private
C091703,0,private
C091704,0,public
C091705,0,private
C091706,0,public
C091707,1,private
C091708,1,private
C091709,1,private
C091710,1,public
C091711,0,private
C091712,1,private
C091713,0,private
C091714,0,public
C091715,1,private
C091716,1,private
C091717,1,private
C091718,0,public
C091719,0,private
C091720,0,private
C091721,0,private
C091722,1,private
C091723,0,private
C091724,1,public
C091725,0,private
C091726,1,private
C091727,0,private
C091728,0,public
C091729,1,public
C091730,1,private
C091731,0,private
C091732,0,public
C091733,0,public
C091734,1,private
C091735,0,private
C091736,1,private
C091737,0,private
C091738,0,public
C091739,0,private
C091740,0,private
C091741,1,private
C091742,0,public
C091743,0,private
C091744,1,public
C091745,0,private
C091746,1,private
C091747,1,private
C091748,1,private
C091749,1,public
C091750,1,public
C091751,0,private
C091752,0,public
C091753,0,public
C091754,1,private
C091755,1,private
C091756,0,private
C091757,1,private
C091758,1,public
C091759,0,public
C091760,1,private
C091761,1,private
C091762,0,private
C091763,1,private
C091764,0,private
C091765,0,private
C091766,0,private
C091767,1,private
C091768,0,public
C091769,1,private
C091770,0,public
C091771,1,private
C091772,0,private
C091773,0,private
C091774,0,private
C091775,0,public
C091776,0,private
C091777,1,public
C091778,0,private
C091779,0,private
C091780,1,public
C091781,0,private
C091782,0,private
C091783,1,private
C091784,1,private
C091785,0,private
C091786,1,private
C091787,0,private
C091788,1,public
C091789,0,private
C091790,0,private
C091791,0,private
C091792,1,public
C091793,0,public
C091794,1,private
C091795,0,private
C091796,0,private
C091797,0,public
C091798,0,private
C091799,1,private
C091800,1,private
C091801,1,private
C091802,0,public
C091803,0,private
C091804,1,private
C091805,0,private
C091806,0,private
C091807,0,public
C091808,0,private
C091809,0,private
C091810,0,private
C091811,1,public
C091812,0,private
C091813,1,private
C091814,1,private
C091815,0,private
C091816,1,private
C091817,0,public
C091818,1,public
C091819,0,public
C091820,1,private
C091821,0,private
C091822,1,private
C091823,1,public
C091824,1,public
C091825,1,public
C091826,1,private
C091827,0,private
C091828,1,private
C091829,1,public
C091830,1,public
C091831,0,public
C091832,0,private
C091833,1,private
C091834,1,private
C091835,1,private
C091836,0,private
C091837,0,private
C091838,0,private
C091839,0,public
C091840,0,private
C091841,1,public
C091842,0,private
C091843,1,private
C091844,0,public
C091845,1,private
C091846,1,private
C091847,0,private
C091848,0,private
C091849,0,private
C091850,0,public
C091851,0,private
C091852,0,private
C091853,0,public
C091854,0,private
C091855,0,private
C091856,1,private
C091857,1,public
C091858,0,public
C091859,1,private
C091860,0,private
C091861,1,public
C091862,1,private
C091863,1,private
C091864,0,private
C091865,1,private
C091866,1,private
C091867,0,private
C091868,0,public
C091869,0,private
C091870,0,private
C091871,1,private
C091872,1,private
C091873,1,public
C091874,1,public
C091875,0,private
C091876,0,public
C091877,0,private
C091878,1,public
C091879,1,public
C091880,0,private
C091881,1,private
C091882,0,public
C091883,1,private
C091884,0,public
C091885,0,private
C091886,1,public
C091887,0,private
C091888,1,private
C091889,1,public
C091890,0,private
C091891,0,private
C091892,1,private
C091893,0,public
C091894,0,private
C091895,1,public
C091896,0,private
C091897,0,private
C091898,0,private
C091899,1,public
C091900,0,private
C091901,1,private
C091902,0,public
C091903,1,private
C091904,0,private
C091905,0,public
C091906,0,public
C091907,0,private
C091908,0,private
C091909,1,private
C091910,1,private
C091911,1,private
C091912,1,private
C091913,1,private
C091914,0,public
C091915,0,public
C091916,0,public
C091917,1,public
C091918,0,private
C091919,0,public
C091920,0,private
C091921,0,private
C091922,1,public
C091923,1,private
C091924,0,private
C091925,0,private
C091926,1,private
C091927,0,private
C091928,0,private
C091929,1,private
C091930,0,public
C091931,0,public
C091932,1,private
C091933,0,public
C091934,0,private
C091935,1,public
C091936,1,private
C091937,0,private
C091938,0,public
C091939,0,public
C091940,0,private
C091941,0,private
C091942,0,public
C091943,0,private
C091944,0,private
C091945,1,public
C091946,1,public
C091947,1,private
C091948,1,public
C091949,0,public
C091950,1,public
C091951,0,public
C091952,0,private
C091953,0,private
C091954,0,public
C091955,1,public
C091956,0,private
C091957,1,private
C091958,0,public
C091959,0,public
C091960,1,private
C091961,1,private
C091962,1,private
C091963,1,private
C091964,0,private
C091965,1,public
C091966,1,private
C091967,1,public
C091968,1,private
C091969,1,private
C091970,0,private
C091971,0,private
C091972,0,private
C091973,1,private
C091974,0,public
C091975,0,public
C091976,1,private
C091977,1,public
C091978,1,private
C091979,0,public
C091980,0,private
C091981,0,private
C091982,0,private
C091983,1,private
C091984,0,private
C091985,0,private
C091986,0,private
C091987,0,private
C091988,1,private
C091989,0,public
C091990,0,private
C091991,0,private
C091992,1,public
C091993,0,private
C091994,0,private
C091995,0,private
C091996,1,private
C091997,1,private
C091998,0,private
C091999,0,private
C092000,0,private
C092001,0,public
C092002,1,private
C092003,0,private
C092004,1,private
C092005,0,private
C092006,1,private
C092007,0,public
C092008,0,private
C092009,0,private
C092010,0,private
C092011,1,private
C092012,1,private
C092013,1,public
C092014,0,private
C092015,0,private
C092016,0,private
C092017,0,private
C092018,0,private
C092019,0,public
C092020,0,private
C092021,1,public
C092022,0,public
C092023,0,private
C092024,0,public
C092025,0,public
C092026,1,private
C092027,0,private
C092028,0,private
C092029,1,public
C092030,0,private
C092031,1,private
C092032,0,private
C092033,1,private
C092034,1,private
C092035,1,private
C092036,0,public
C092037,1,public
C092038,0,private
C092039,0,private
C092040,1,public
C092041,1,private
C092042,0,private
C092043,0,public
C092044,0,public
C092045,0,private
C092046,0,private
C092047,0,public
C092048,0,private
C092049,0,private
C092050,0,private
C092051,0,private
C092052,1,public
C092053,0,public
C092054,0,private
C092055,0,private
C092056,0,public
C092057,1,private
C092058,1,private
C092059,0,private
C092060,0,private
C092061,0,public
C092062,1,private
C092063,0,private
C092064,0,private
C092065,1,private
C092066,1,private
C092067,1,public
C092068,0,private
C092069,1,public
C092070,0,private
C092071,0,private
C092072,0,private
C092073,0,public
C092074,0,public
C092075,0,private
C092076,0,public
C092077,0,public
C092078,1,private
C092079,1,private
C092080,1,private
C092081,0,public
C092082,0,public
C092083,1,private
C092084,0,private
C092085,0,private
C092086,0,private
C092087,0,private
C092088,0,public
C092089,0,private
C092090,1,private
C092091,0,private
C092092,0,public
C092093,1,private
C092094,0,private
C092095,1,public
C092096,0,public
C092097,1,public
C092098,0,private
C092099,0,private
C092100,1,public
C092101,0,public
C092102,0,private
C092103,0,private
C092104,0,public
C092105,1,private
C092106,1,public
C092107,0,public
C092108,1,private
C092109,0,private
C092110,0,private
C092111,0,public
C092112,1,private
C092113,0,public
C092114,0,public
C092115,0,private
C092116,1,public
C092117,0,private
C092118,0,private
C092119,0,public
C092120,1,private
C092121,0,public
C092122,0,private
C092123,0,private
C092124,1,private
C092125,0,private
C092126,1,public
C092127,1,private
C092128,1,private
C092129,0,private
C092130,0,private
C092131,0,private
C092132,0,private
C092133,1,private
C092134,0,public
C092135,1,private
C092136,0,private
C092137,0,private
C092138,0,public
C092139,0,private
C092140,1,public
C092141,0,private
C092142,0,public
C092143,1,public
C092144,0,public
C092145,0,private
C092146,1,private
C092147,1,public
C092148,0,public
C092149,0,public
C092150,0,public
C092151,0,public
C092152,1,private
C092153,1,private
C092154,0,private
C092155,0,public
C092156,1,private
C092157,0,private
C092158,1,public
C092159,0,private
C092160,1,private
C092161,1,private
C092162,1,public
C092163,1,private
C092164,1,private
C092165,0,public
C092166,0,private
C092167,0,private
C092168,0,public
C092169,1,private
C092170,0,private
C092171,0,private
C092172,1,private
C092173,0,private
C092174,0,private
C092175,1,public
C092176,1,public
C092177,0,public
C092178,0,private
C092179,0,private
C092180,1,public
C092181,1,private
C092182,0,public
C092183,1,private
C092184,1,private
C092185,1,private
C092186,0,private
C092187,0,public
C092188,0,private
C092189,0,public
C092190,0,private
C092191,1,private
C092192,0,private
C092193,1,public
C092194,1,private
C092195,0,public
C092196,0,private
C092197,1,private
C092198,0,public
C092199,0,public
C092200,0,public
C092201,1,private
C092202,0,private
C092203,1,public
C092204,0,private
C092205,1,private
C092206,0,private
C092207,0,private
C092208,0,private
C092209,0,private
C092210,0,public
C092211,0,private
C092212,0,private
C092213,0,private
C092214,0,private
C092215,1,public
C092216,1,private
C092217,1,private
C092218,0,public
C092219,1,private
C092220,1,private
C092221,0,public
C092222,1,private
C092223,1,private
C092224,0,private
C092225,0,private
C092226,0,private
C092227,0,private
C092228,1,private
C092229,0,public
C092230,0,public
C092231,1,private
C092232,0,public
C092233,0,public
C092234,0,public
C092235,1,private
C092236,0,public
C092237,0,public
C092238,1,private
C092239,0,public
C092240,0,private
C092241,1,private
C092242,1,private
C092243,1,private
C092244,0,public
C092245,0,private
C092246,1,private
C092247,0,private
C092248,0,private
C092249,0,private
C092250,0,private
C092251,0,private
C092252,1,private
C092253,1,public
C092254,0,private
C092255,0,private
C092256,0,private
C092257,1,private
C092258,0,public
C092259,1,private
C092260,0,private
C092261,0,private
C092262,1,private
C092263,0,private
C092264,0,private
C092265,1,private
C092266,1,private
C092267,1,private
C092268,1,public
C092269,0,private
C092270,0,private
C092271,1,private
C092272,0,private
C092273,1,private
C092274,0,public
C092275,0,private
C092276,1,private
C092277,0,private
C092278,0,private
C092279,0,private
C092280,1,private
C092281,0,public
C092282,1,private
C092283,0,private
C092284,1,private
C092285,0,private
C092286,1,private
C092287,0,private
C092288,1,public
C092289,1,private
C092290,0,private
C092291,0,public
C092292,0,private
C092293,0,public
C092294,1,public
C092295,1,private
C092296,0,private
C092297,1,public
C092298,0,private
C092299,0,public
C092300,1,public
C092301,0,private
C092302,0,public
C092303,1,private
C092304,1,private
C092305,0,private
C092306,1,private
C092307,1,private
C092308,0,private
C092309,1,private
C092310,0,private
C092311,0,public
C092312,0,private
C092313,0,public
C092314,1,public
C092315,0,private
C092316,0,private
C092317,0,private
C092318,1,private
C092319,0,private
C092320,0,public
C092321,0,private
C092322,0,private
C092323,0,private
C092324,0,private
C092325,1,private
C092326,0,public
C092327,0,public
C092328,0,public
C092329,1,private
C092330,1,public
C092331,1,private
C092332,1,private
C092333,0,private
C092334,0,private
C092335,1,public
C092336,0,public
C092337,1,private
C092338,1,public
C092339,0,private
C092340,1,private
C092341,1,private
C092342,1,public
C092343,1,private
C092344,0,public
C092345,1,private
C092346,0,private
C092347,1,private
C092348,0,private
C092349,0,private
C092350,0,private
C092351,0,private
C092352,0,private
C092353,0,private
C092354,1,private
C092355,1,private
C092356,0,private
C092357,0,public
C092358,0,private
C092359,0,public
C092360,0,private
C092361,0,private
C092362,1,private
C092363,1,private
C092364,0,private
C092365,0,private
C092366,1,private
C092367,0,private
C092368,0,private
C092369,0,public
C092370,0,private
C092371,1,public
C092372,0,private
C092373,0,private
C092374,0,private
C092375,1,private
C092376,0,private
C092377,1,public
C092378,0,private
C092379,1,private
C092380,0,private
C092381,1,private
C092382,1,public
C092383,1,private
C092384,0,public
C092385,0,private
C092386,1,public
C092387,0,public
C092388,0,private
C092389,0,public
C092390,0,private
C092391,1,public
C092392,0,public
C092393,0,public
C092394,1,private
C092395,0,private
C092396,0,private
C092397,1,private
C092398,0,public
C092399,0,public
C092400,0,public
C092401,0,private
C092402,0,private
C092403,0,public
C092404,0,private
C092405,0,public
C092406,0,private
C092407,0,private
C092408,1,public
C092409,0,private
C092410,1,public
C092411,1,private
C092412,1,private
C092413,0,public
C092414,0,private
C092415,0,public
C092416,0,private
C092417,1,public
C092418,1,private
C092419,1,private
C092420,1,private
C092421,0,private
C092422,0,private
C092423,0,private
C092424,0,private
C092425,1,private
C092426,0,private
C092427,0,public
C092428,0,public
C092429,1,private
C092430,0,public
C092431,0,private
C092432,0,private
C092433,1,private
C092434,0,private
C092435,0,private
C092436,1,public
C092437,0,public
C092438,1,public
C092439,1,private
C092440,1,public
C092441,1,public
C092442,0,private
C092443,0,private
C092444,1,public
C092445,0,private
C092446,0,private
C092447,1,public
C092448,1,public
C092449,1,private
C092450,0,public
C092451,1,public
C092452,0,public
C092453,1,private
C092454,1,private
C092455,0,public
C092456,0,private
C092457,1,private
C092458,0,public
C092459,0,public
C092460,0,private
C092461,0,private
C092462,0,private
C092463,0,public
C092464,0,public
C092465,1,private
C092466,0,private
C092467,0,public
C092468,1,public
C092469,1,private
C092470,0,private
C092471,0,public
C092472,1,private
C092473,0,public
C092474,1,private
C092475,0,private
C092476,0,public
C092477,1,private
C092478,1,private
C092479,0,public
C092480,0,public
C092481,1,private
C092482,1,public
C092483,0,public
C092484,0,private
C092485,0,private
C092486,1,private
C092487,0,private
C092488,1,private
C092489,1,private
C092490,1,public
C092491,0,private
C092492,0,private
C092493,1,private
C092494,0,private
C092495,0,private
C092496,1,private
C092497,0,private
C092498,1,private
C092499,1,private
C092500,1,private
C092501,0,private
C092502,0,private
C092503,0,private
C092504,0,private
C092505,0,private
C092506,0,private
C092507,0,public
C092508,0,public
C092509,1,public
C092510,0,public
C092511,0,private
C092512,1,public
C092513,0,private
C092514,0,private
C092515,1,public
C092516,1,private
C092517,1,private
C092518,0,public
C092519,0,private
C092520,1,private
C092521,1,private
C092522,0,public
C092523,0,private
C092524,1,private
C092525,1,private
C092526,1,private
C092527,0,public
C092528,0,private
C092529,0,private
C092530,1,public
C092531,0,private
C092532,1,private
C092533,0,public
C092534,0,private
C092535,1,private
C092536,0,private
C092537,1,private
C092538,1,public
C092539,0,private
C092540,0,public
C092541,0,private
C092542,1,private
C092543,0,private
C092544,1,public
C092545,0,private
C092546,0,private
C092547,0,private
C092548,0,public
C092549,0,private
C092550,0,private
C092551,1,private
C092552,1,private
C092553,1,private
C092554,1,private
C092555,0,public
C092556,1,private
C092557,0,private
C092558,0,private
C092559,0,private
C092560,0,public
C092561,0,private
C092562,0,private
C092563,0,private
C092564,1,private
C092565,0,private
C092566,0,private
C092567,1,public
C092568,0,private
C092569,0,private
C092570,1,public
C092571,1,private
C092572,0,public
C092573,0,private
C092574,1,private
C092575,0,private
C092576,1,private
C092577,1,private
C092578,1,private
C092579,1,public
C092580,1,private
C092581,0,private
C092582,0,private
C092583,1,private
C092584,0,private
C092585,0,private
C092586,0,private
C092587,1,private
C092588,1,private
C092589,0,public
C092590,1,public
C092591,1,private
C092592,0,public
C092593,1,private
C092594,0,private
C092595,1,public
C092596,0,private
C092597,0,private
C092598,0,public
C092599,0,private
C092600,0,private
C092601,1,private
C092602,0,public
C092603,1,private
C092604,1,private
C092605,1,public
C092606,0,private
C092607,0,private
C092608,1,private
C092609,0,private
C092610,0,private
C092611,1,private
C092612,1,private
C092613,1,private
C092614,1,public
C092615,0,public
C092616,1,public
C092617,0,public
C092618,1,private
C092619,0,private
C092620,0,private
C092621,0,private
C092622,1,private
C092623,0,public
C092624,1,public
C092625,0,public
C092626,0,private
C092627,1,private
C092628,0,private
C092629,0,public
C092630,1,private
C092631,0,public
C092632,0,private
C092633,0,private
C092634,1,public
C092635,1,private
C092636,1,public
C092637,0,public
C092638,1,public
C092639,0,private
C092640,1,private
C092641,0,private
C092642,0,private
C092643,0,private
C092644,0,private
C092645,0,private
C092646,1,public
C092647,0,public
C092648,0,public
C092649,1,private
C092650,0,private
C092651,0,public
C092652,0,private
C092653,0,public
C092654,1,private
C092655,0,private
C092656,0,private
C092657,1,private
C092658,1,public
C092659,0,private
C092660,1,private
C092661,0,private
C092662,1,private
C092663,0,private
C092664,0,private
C092665,1,private
C092666,1,private
C092667,1,private
C092668,1,private
C092669,0,private
C092670,0,private
C092671,0,public
C092672,1,private
C092673,1,private
C092674,1,private
C092675,0,private
C092676,0,private
C092677,0,private
C092678,0,private
C092679,0,public
C092680,0,private
C092681,0,private
C092682,0,private
C092683,0,public
C092684,1,private
C092685,1,private
C092686,0,private
C092687,0,private
C092688,1,private
C092689,1,private
C092690,1,private
C092691,1,public
C092692,1,private
C092693,1,public
C092694,0,public
C092695,1,private
C092696,1,public
C092697,0,private
C092698,1,private
C092699,0,private
C092700,0,private
C092701,1,private
C092702,0,public
C092703,0,private
C092704,1,public
C092705,0,private
C092706,0,public
C092707,0,private
C092708,1,private
C092709,1,private
C092710,1,private
C092711,0,private
C092712,1,private
C092713,1,public
C092714,0,public
C092715,0,private
C092716,0,private
C092717,0,private
C092718,0,private
C092719,0,private
C092720,1,private
C092721,0,private
C092722,0,private
C092723,0,private
C092724,0,private
C092725,1,private
C092726,0,private
C092727,0,public
C092728,0,private
C092729,0,private
C092730,1,private
C092731,0,private
C092732,1,public
C092733,0,private
C092734,1,public
C092735,1,public
C092736,0,private
C092737,1,public
C092738,1,public
C092739,0,private
C092740,0,public
C092741,0,private
C092742,0,public
C092743,0,public
C092744,1,private
C092745,0,private
C092746,0,public
C092747,0,private
C092748,0,private
C092749,0,private
C092750,1,private
C092751,0,public
C092752,0,private
C092753,1,public
C092754,0,private
C092755,0,private
C092756,1,private
C092757,0,private
C092758,1,private
C092759,0,public
C092760,1,private
C092761,0,public
C092762,0,private
C092763,0,public
C092764,1,private
C092765,0,private
C092766,1,private
C092767,0,public
C092768,0,private
C092769,0,private
C092770,0,public
C092771,0,private
C092772,0,private
C092773,0,public
C092774,0,private
C092775,1,public
C092776,1,private
C092777,0,private
C092778,1,private
C092779,0,private
C092780,1,private
C092781,0,private
C092782,0,public
C092783,1,public
C092784,0,private
C092785,1,public
C092786,0,private
C092787,0,private
C092788,1,private
C092789,1,public
C092790,0,private
C092791,0,public
C092792,0,private
C092793,1,private
C092794,0,private
C092795,0,private
C092796,0,private
C092797,1,private
C092798,0,private
C092799,1,public
C092800,0,private
C092801,1,private
C092802,0,public
C092803,0,private
C092804,0,private
C092805,0,private
C092806,0,public
C092807,0,public
C092808,0,private
C092809,1,public
C092810,1,private
C092811,0,private
C092812,0,private
C092813,1,public
C092814,0,private
C092815,0,public
C092816,0,private
C092817,0,private
C092818,1,private
C092819,1,private
C092820,0,private
C092821,1,public
C092822,0,public
C092823,0,private
C092824,1,private
C092825,0,private
C092826,1,private
C092827,0,public
C092828,1,public
C092829,0,private
C092830,0,private
C092831,0,private
C092832,1,public
C092833,1,public
C092834,0,public
C092835,1,public
C092836,0,private
C092837,1,private
C092838,1,private
C092839,1,private
C092840,1,private
C092841,0,private
C092842,1,public
C092843,0,public
C092844,0,public
C092845,1,public
C092846,0,private
C092847,1,public
C092848,0,public
C092849,0,private
C092850,1,private
C092851,0,public
C092852,0,public
C092853,1,private
C092854,1,private
C092855,1,private
C092856,0,private
C092857,0,public
C092858,1,private
C092859,0,private
C092860,0,public
C092861,1,private
C092862,1,private
C092863,0,public
C092864,1,private
C092865,1,private
C092866,1,public
C092867,0,private
C092868,1,private
C092869,1,private
C092870,0,private
C092871,0,public
C092872,0,private
C092873,0,private
C092874,0,public
C092875,1,private
C092876,0,private
C092877,0,private
C092878,1,private
C092879,0,private
C092880,0,private
C092881,1,private
C092882,1,private
C092883,0,private
C092884,0,private
C092885,1,private
C092886,0,private
C092887,0,private
C092888,0,private
C092889,0,private
C092890,0,private
C092891,0,private
C092892,1,public
C092893,1,public
C092894,1,public
C092895,0,private
C092896,0,private
C092897,1,private
C092898,0,private
C092899,1,public
C092900,1,private
C092901,0,public
C092902,1,private
C092903,0,private
C092904,1,private
C092905,1,private
C092906,0,public
C092907,0,public
C092908,1,private
C092909,1,private
C092910,0,private
C092911,0,public
C092912,0,private
C092913,0,private
C092914,1,private
C092915,1,private
C092916,0,private
C092917,1,private
C092918,0,private
C092919,0,private
C092920,0,public
C092921,0,private
C092922,1,private
C092923,1,private
C092924,1,private
C092925,0,private
C092926,0,public
C092927,0,private
C092928,0,private
C092929,0,private
C092930,1,public
C092931,0,private
C092932,0,public
C092933,1,public
C092934,0,private
C092935,0,private
C092936,1,public
C092937,0,private
C092938,0,public
C092939,1,public
C092940,1,private
C092941,1,private
C092942,0,private
C092943,0,private
C092944,1,private
C092945,0,private
C092946,1,private
C092947,1,private
C092948,1,private
C092949,1,private
C092950,1,private
C092951,1,private
C092952,0,private
C092953,0,public
C092954,0,private
C092955,1,public
C092956,0,private
C092957,0,private
C092958,0,private
C092959,0,public
C092960,0,private
C092961,0,private
C092962,1,private
C092963,1,private
C092964,0,public
C092965,0,private
C092966,1,private
C092967,1,private
C092968,0,private
C092969,0,private
C092970,1,public
C092971,1,public
C092972,0,private
C092973,1,private
C092974,1,private
C092975,0,public
C092976,1,private
C092977,1,private
C092978,0,private
C092979,1,public
C092980,1,private
C092981,0,private
C092982,1,private
C092983,1,private
C092984,1,public
C092985,0,public
C092986,1,private
C092987,0,public
C092988,0,public
C092989,1,private
C092990,0,private
C092991,1,public
C092992,0,public
C092993,1,public
C092994,1,private
C092995,1,private
C092996,1,private
C092997,1,private
C092998,0,public
C092999,1,public
C093000,0,private
C093001,1,private
C093002,0,private
C093003,1,private
C093004,1,private
C093005,0,public
C093006,1,private
C093007,0,private
C093008,0,private
C093009,1,public
C093010,1,private
C093011,1,private
C093012,0,public
C093013,1,private
C093014,0,private
C093015,1,public
C093016,1,private
C093017,1,private
C093018,1,private
C093019,1,private
C093020,0,private
C093021,0,private
C093022,1,private
C093023,0,private
C093024,0,private
C093025,0,private
C093026,0,private
C093027,1,private
C093028,1,private
C093029,1,private
C093030,1,private
C093031,1,public
C093032,0,public
C093033,1,public
C093034,1,private
C093035,1,public
C093036,1,public
C093037,1,public
C093038,0,private
C093039,1,public
C093040,1,public
C093041,1,private
C093042,1,private
C093043,1,private
C093044,1,private
C093045,0,private
C093046,1,private
C093047,1,private
C093048,1,private
C093049,0,private
C093050,1,private
C093051,0,private
C093052,0,private
C093053,1,public
C093054,1,public
C093055,1,private
C093056,1,public
C093057,1,private
